,UNITID,OPEID,opeid6,INSTNM,CITY,STABBR,INSTURL,NPCURL,HCM2,PREDDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6,poverty_rate,unemp_rate,CCSIZSET
6783,455761,4152800,41528,Paul Mitchell the School-Sacramento,Sacramento,CA,thecaliforniaacademy.com,thecaliforniaacademy.com,0,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,0.3649,0.1925,0.2557,0.0402,0.0172,0.0057,0.0776,0.0,0.046,0.2902,1,,18162.0,,,,,,18162.0,,,,,0.5607,,0.7556,,0.6471,0.6763,0.2672,15049,167.0747505,0.63,,0.903545685,,,,,
6785,455798,4145400,41454,Oxford Academy of Hair Design,Seymour,CT,www.oxfordhairacademy.com,www.oxfordhairacademy.com,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.8131,0.027999999999999997,0.1028,0.0,0.0,0.0,0.0,0.0,0.0561,0.4766,1,,11366.0,,,,,,11054.0,11912.0,13406.0,14298.0,,0.4072,,0.9091,,0.9091,0.4731,0.3178,12995,144.2711398,PrivacySuppressed,,0.9249775,,,,,
6788,455831,4148500,41485,Medical Institute of Palm Beach,Greenacres,FL,www.medicalinstitutepb.com,www.medicalinstitutepb.com/consumer-info-net-price-calculator/,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,122.0,0.0492,0.6148,0.3279,0.0,0.0,0.0,0.0,0.0,0.0082,0.0,1,,14657.0,,,,,,14604.0,14990.0,,,,0.9841,,0.3023,,,0.9641,0.4508,9500,105.469475,0.468531469,,0.949657554,,,,,
6789,455840,4147700,41477,Lake Lanier School of Massage,Gainsville,GA,www.apigeorgia.com,www.apigeorgia.com/resources_crimestats.html,0,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,155.0,0.47100000000000003,0.4452,0.0839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,18259.0,,,,,,18259.0,,,,,0.7224,,0.6506,,,0.6632,0.3677,9500,105.469475,0.417910448,,0.5714,,,,,
6790,455859,4155200,41552,Oliver Finley Academy of Cosmetology,Boise,ID,oliverfinley.com,oliverfinley.com/npcalc,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.9063,0.0052,0.0781,0.0,0.0,0.0,0.0104,0.0,0.0,0.0,1,,13841.0,,,,,,13084.0,12703.0,15933.0,17608.0,17608.0,0.551,,0.7568,,,0.6656,0.3906,6211,68.95483255,0.567567568,,0.9646,,,,,
6791,455868,4146000,41460,National Career College,Van Nuys,CA,www.nccusa.edu,www.nccusa.edu/price-calculator,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0.18600000000000003,0.09300000000000001,0.4884,0.2326,0.0,0.0,0.0,0.0,0.0,0.0,1,,14349.0,,,,,,13756.0,,16268.0,18147.0,,0.9211,,1.0,,,0.9737,0.7442,6312,70.0761396,0.707317073,,0.81155942,,,,,
6792,455877,4141000,41410,Aveda Institute-Chicago,Chicago,IL,www.douglasj.com/,www.douglasj.com/index.php/education-price-calculator,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.5956,0.1749,0.1803,0.0219,0.0,0.0,0.0219,0.0,0.0055,0.0,1,,17512.0,,,,,,17370.0,16707.0,19365.0,18394.0,16986.0,0.4636,,0.8986,,,0.6394,0.3169,9833,109.1664577,0.848484848,,0.8601,,,,,
6793,455886,4147100,41471,Tricoci University of Beauty Culture-Libertyville,Libertyville,IL,www.tricociuniversity.com,www.tricociuniversity.com,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.6067,0.1333,0.18,0.02,0.0,0.0,0.0533,0.0,0.0067,0.3667,1,,15264.0,,,,,,15264.0,,,,,0.4192,,0.9091,,1.0,0.6681,0.26,11435,126.9519418,0.740740741,,0.778661069,,,,,
6794,455895,4147200,41472,Tricoci University of Beauty Culture-Bridgeview,Bridgeview,IL,www.tricociuniversity.com,www.tricociuniversity.com,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.3333,0.303,0.3212,0.0061,0.0,0.0,0.0121,0.0,0.0242,0.3515,1,,15543.0,,,,,,15543.0,,,,,0.46299999999999997,,0.8421,,0.7778,0.6148,0.3212,11435,126.9519418,0.705882353,,0.738349419,,,,,
6795,455901,4151800,41518,The Temple-A Paul Mitchell Partner School,Frederick,MD,temple.paulmitchell.edu/frederick-md,temple.paulmitchell.edu/frederick-md/programs/netprice?progid=1,0,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.7824,0.1111,0.0417,0.0046,0.0046,0.0,0.0046,0.0,0.0509,0.0,1,,18363.0,,,,,,18363.0,,,,,0.3681,,0.9268,,,0.5521,0.2546,16499,183.172723,0.62962963,,0.90415,,,,,
6796,455910,4129400,41294,Center for Massage & Natural Health,Asheville,NC,centerformassage.com,centerformassage.com/npcalc.htm,0,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,0.9655,0.0172,0.0,0.0,0.0,0.0172,0.0,0.0,0.0,0.0,1,,10172.0,,,,,,10151.0,9346.0,11196.0,,,0.4889,,,,,0.6778,0.7241,6333,70.30928265,0.886792453,,0.8958375,,,,,
6797,455929,4144400,41444,Academy of Hair Design-Oklahoma City,Oklahoma City,OK,www.academyofhairdesignok.com,www.academyofhairdesignok.com,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.6909,0.1455,0.0,0.0182,0.0727,0.0182,0.0182,0.0,0.0364,0.4909,1,,10952.0,,,,,,10961.0,,10840.0,,,0.6582,,0.5455,,0.5,0.8481,0.4727,15178.5,168.5124659,0.466666667,,PrivacySuppressed,,,,,
6798,455938,4024300,40243,Education and Technology Institute,Greensburg,PA,www.eti.edu/,www.eti.edu/financial_aid_net.html,0,1,2,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0625,0.0,0.0,15.0,0.8667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333,0.0,1,,2512.0,,,,,,2838.0,2076.0,,,,0.64,,,,,0.0,0.9333,,,,,0.855086957,,,,,
6799,455947,4145800,41458,Pulse Beauty Academy-A Paul Mitchell Partner School,Downington,PA,www.pulsebeautyacademy.com,www.pulse.paulmitchell.edu,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.8696,0.087,0.028999999999999998,0.0145,0.0,0.0,0.0,0.0,0.0,0.1449,1,,15188.0,,,,,,14105.0,17262.0,17262.0,17262.0,17262.0,0.3333,,0.8761,,0.8333,0.5437,0.087,8028,89.1272574,0.770114943,,0.85075,,,,,
6800,455956,4131600,41316,Liberty Technical College,Cayey,PR,www.libertytc.org,www.libertytc.org,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,109.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,4478.0,,,,,,4547.0,3676.0,,,,0.7806,,0.5932,,,0.0,0.3303,,,,,0.985291176,,,,,
6801,455965,4141200,41412,Toni & Guy Hairdressing Academy-Cranston,Cranston,RI,toniguy.com,toniguy.com,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.8705,0.0432,0.0719,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,1,,15537.0,,,,,,14253.0,14778.0,17041.0,17941.0,18751.0,0.4314,,0.963,,,0.6471,0.2014,11714.5,130.0549647,0.744186047,,0.863915183,,,,,
6802,455974,4146800,41468,South Texas Training Center,San Benito,TX,www.southtexastraining.com,www.southtexastraining.com,0,1,3,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,136.0,0.0294,0.0,0.9706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,3274.0,,,,,,2693.0,8698.0,8699.0,,,1.0,,,,,1.0,0.4265,3489,38.73505245,0.304347826,,0.7561,,,,,
6803,455983,4127300,41273,Columbia College,Fairfax,VA,www.ccdc.edu,www.ccdc.edu,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0172,0.0259,0.0172,0.0,0.0,0.0,0.0,0.0,0.6379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2845,0.0172,0.0,0.0,297.0,0.1246,0.0,0.1886,0.2896,0.0,0.0,0.0,0.3973,0.0,0.1481,1,,5157.0,,,,,,5134.0,5389.0,5409.0,,,0.4314,,0.7838,,0.6471,0.0588,0.9226,4367,48.48265235,PrivacySuppressed,,0.771426813,,,,,
6805,456001,4146900,41469,Advanced Welding Institute,South Burlington,VT,www.awi.edu,www.awi.edu,0,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.9623,0.0,0.0,0.0,0.0,0.0,0.0377,0.0,0.0,0.0,1,,21154.0,,,,,,18789.0,22123.0,21711.0,24012.0,25245.0,0.5082,,,,,0.7705,0.1698,5077,56.36510785,0.648648649,,PrivacySuppressed,,,,,
6807,456029,3253300,32533,Paul Mitchell the School-Memphis,Bartlett,TN,www.pmtsmemphis.com,school.paulmitchell.edu/bartlett-tn/programs/netprice?progid=1,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.6503,0.3077,0.035,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,1,,12379.0,,,,,,10654.0,12315.0,15684.0,15684.0,14759.0,0.4087,,0.7419,,,0.649,0.3007,9833,109.1664577,0.691588785,,0.592454622,14100,PrivacySuppressed,,,
6808,456038,2217111,22171,Pima Medical Institute-East Valley,Mesa,AZ,pmi.edu,pmi.edu,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,511.0,0.589,0.047,0.2818,0.0274,0.0196,0.0,0.0235,0.0,0.0117,0.0,1,,16944.0,,,,,,16774.0,17503.0,17860.0,18497.0,,0.3594,,0.7638,,,0.5314,0.4462,9498,105.4472709,0.614709852,,0.827992383,27600,0.512696266,,,
6809,456056,3010620,30106,Virginia College-Charleston,North Charleston,SC,www.vc.edu/charleston,www.vc.edu,0,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8023,0.0452,0.0,0.0,425.0,0.2024,0.7459,0.0235,0.0024,0.0,0.0024,0.0165,0.0,0.0071,0.2565,1,,16224.0,,,,,,16182.0,16222.0,18008.0,,,0.8909,0.4531,,0.3077,,0.7773,0.6071,19000,210.93895,0.256332599,,,26400,0.389043003,,,
6810,456065,4126000,41260,The Ohio Academy Paul Mitchell Partner School-Cleveland,Twinsburg,OH,www.theohioacademy.com/,ohio.paulmitchell.edu/columbus-oh/programs/netprice?progid=1,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.6077,0.3315,0.0221,0.011000000000000001,0.0,0.0,0.0166,0.0,0.011000000000000001,0.2762,1,,12506.0,,,,,,12266.0,,15984.0,15984.0,,0.4727,,0.7,,0.4286,0.5703,0.3702,16294,180.8968027,PrivacySuppressed,,0.8793,,,,,
6811,456074,4153300,41533,The Ohio Academy Paul Mitchell Partner School-Columbus,Columbus,OH,www.theohioacademy.com,ohio.paulmitchell.edu/columbus-oh/programs/netprice?progid=1,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.75,0.1991,0.0185,0.0,0.0,0.0,0.0093,0.0,0.0231,0.2407,1,,15711.0,,,,,,15659.0,,17917.0,,,0.3741,,0.6842,,1.0,0.5714,0.2917,14167,157.2827424,PrivacySuppressed,,1,,,,,
6812,456092,4152300,41523,Georgia Beauty Academy,Dalton,GA,www.gbaschool.com,www.gbaschool.com/admissions.html,0,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.8244,0.0305,0.1374,0.0,0.0,0.0,0.0076,0.0,0.0,0.3893,1,,14016.0,,,,,,13863.0,14584.0,15834.0,,,0.4914,,0.5909,,0.625,0.6229,0.5115,10412.5,115.6000956,PrivacySuppressed,,0.6,,,,,
6813,456117,486609,4866,Stautzenberger Institute-Allen Park,Allen Park,MI,www.sitoday.com,stautzenberger.studentaidcalculator.com/survey.aspx,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7288,0.0,0.0,0.0,106.0,0.1981,0.7075,0.066,0.0,0.0,0.0094,0.0189,0.0,0.0,0.3962,0,,17729.0,,,,,,17282.0,21189.0,20522.0,,,0.8392,,0.8889,,0.4,0.9231,0.7264,20000,222.041,0.482605477,,PrivacySuppressed,29700,0.395669281,,,
6814,456126,966409,9664,Empire Beauty School-Lauderhill,Lauderhill,FL,www.empire.edu,www.empire.edu/net-price-calculator,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.1881,0.604,0.1386,0.0198,0.0,0.0099,0.0,0.0,0.0396,0.2277,1,,14601.0,,,,,,13897.0,15405.0,18527.0,18527.0,,0.599,,0.8511,,0.5385,0.5228,0.4059,9046.5,100.4346953,0.386120996,,0.85,19700,0.291139245,,,
6815,456135,945912,9459,Empire Beauty School-Spring Lake Park,Spring Lake Park,MN,www.empire.edu,www.empire.edu/net-price-calculator,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.2727,0.4545,0.0455,0.0636,0.0,0.0,0.1273,0.0,0.0364,0.2909,1,,10956.0,,,,,,10316.0,11918.0,13248.0,,,0.8061,,0.6923,,0.8333,0.7296,0.4545,9083,100.8399202,0.454248366,,0.7143,23300,0.439393938,,,
6816,456144,4129801,41298,MediaTech Institute-Austin,Austin,TX,www.mediatech.edu,www.mediatech.edu/admissions.html,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.5172,0.1839,0.2529,0.023,0.0115,0.0,0.0115,0.0,0.0,0.0,1,,13472.0,,,,,,13091.0,13523.0,16259.0,,,0.4485,,0.9167,,,0.7132,0.3218,9500,105.469475,0.545977011,,,,PrivacySuppressed,,,
6817,456153,4129802,41298,MediaTech Institute-Houston,Houston,TX,www.mediatechinstitute.com,www.mediatechinstitute.com,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.1587,0.5873,0.2143,0.0079,0.0,0.0,0.0317,0.0,0.0,0.0,1,,14493.0,,,,,,14276.0,16151.0,16976.0,,,0.9579,,0.9268,,,0.9579,0.3413,9500,105.469475,0.545977011,,,,PrivacySuppressed,,,
