"","INSTNM","POOR_Prop"
"691","Southern Connecticut State University",0.255005268703899
"692","Stone Academy-Hamden",0.793650793650794
"693","Tri-State College of Acupuncture",NA
"694","Trinity College",0.102150537634409
"695","Tunxis Community College",0.545774647887324
"696","Wesleyan University",0.113846153846154
"697","Western Connecticut State University",0.197530864197531
"698","Yale-New Haven Hospital Dietetic Internship",NA
"699","Yale University",0.298850574712644
"700","Beebe Medical Center Margaret H Rollins School of Nursing",NA
"701","Dawn Career Institute Inc",0.881028938906752
"702","Delaware Technical Community College-Owens",0.571428571428571
"703","Delaware Technical Community College-Terry",0.434210526315789
"704","Delaware Technical Community College-Stanton/Wilmington",0.509569377990431
"705","Delaware State University",0.390173410404624
"706","University of Delaware",0.180232558139535
"707","Goldey-Beacom College",0.348484848484849
"708","Schilling-Douglas School of Hair Design",0.558823529411765
"709","Wesley College",0.303846153846154
"710","Wilmington University",0.530805687203792
"711","American University",0.148109243697479
"712","Catholic University of America",0.0831858407079646
"713","Corcoran College of Art and Design",0.314285714285714
"714","University of the District of Columbia",0.7
"715","Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies",NA
"716","Gallaudet University",0.564885496183206
"717","George Washington University",0.170399221032132
"718","Georgetown University",0.173838209982788
"719","Howard University",0.349282296650718
"720","Medtech Institute",0.997282608695652
"721","Strayer University-District of Columbia",NA
"722","National Conservatory of Dramatic Arts",0.333333333333333
"723","Trinity Washington University",0.55
"724","Wesley Theological Seminary",NA
"725","Wyotech-Daytona",0.717201166180758
"726","The Art Institute of Fort Lauderdale",0.525316455696203
"727","Atlantic Technical Center",0.864864864864865
"728","The Baptist College of Florida",0.6
"729","Barry University",0.488142292490119
"730","Gooding Institute of Nurse Anesthesia",NA
"731","Bethune-Cookman University",0.700704225352113
"732","Lynn University",0.299319727891156
"733","GUTI The Premier Beauty & Wellness Academy",0.954545454545455
"734","Bradford-Union Technical Center",1
"735","Eastern Florida State College",0.870253164556962
"736","Broward College",0.678641155798516
"737","Fortis College-Winter Park",0.846153846153846
"738","Carlos Albizu University-Miami",0.25
"739","College of Central Florida",0.527173913043478
"740","Johnson University Florida",0.375
"741","University of Central Florida",0.327138737584108
"742","Charlotte Technical Center",0.846774193548387
"743","Chipola College",0.610526315789474
"744","Clearwater Christian College",0.273684210526316
"745","Lorenzo Walker Institute of Technology",0.1875
"746","Daytona State College",0.550904977375566
"747","South University-West Palm Beach",0.755555555555556
"748","Eckerd College",0.119158878504673
"749","Edison State College",0.571148184494603
"750","Edward Waters College",0.658653846153846
"751","Embry-Riddle Aeronautical University-Daytona Beach",0.239457831325301
"752","Florida Agricultural and Mechanical University",0.541076487252125
"753","Florida Atlantic University",0.352161383285303
"754","Florida State College at Jacksonville",0.512070226773958
"755","Flagler College-St Augustine",0.209567198177677
"756","Florida College",0.189393939393939
"757","Concorde Career Institute-Jacksonville",0.981981981981982
"758","Concorde Career Institute-Miramar",0.964285714285714
"759","Concorde Career Institute-Tampa",0.962962962962963
"760","Adventist University of Health Sciences",0.418918918918919
"761","Florida Institute of Technology",0.211822660098522
"762","Florida Institute of Ultrasound Inc",NA
"763","Florida International University",0.370730352679811
"764","Florida Keys Community College",0.568965517241379
"765","Florida Memorial University",0.289855072463768
"766","Florida Career College-Miami",0.905065307422746
"767","Florida School of Massage",0.719298245614035
"768","Florida Southern College",0.186206896551724
"769","Florida State University",0.30054432348367
"770","Florida Technical College",0.886581469648562
"771","University of Southernmost Florida",0.757894736842105
"772","University of Florida",0.140273163528977
"773","Everest University-Pompano Beach",0.95364238410596
"774","Fort Pierce Beauty Academy",0.857142857142857
"775","Full Sail University",0.650673110113911
"776","George Stone Technical Center",0.769230769230769
"777","George T Baker Aviation School",0.2
"778","Gulf Coast State College",0.648148148148148
"779","Key College",0.703703703703704
"780","Hillsborough Community College",0.985821189444663
"781","Hobe Sound Bible College",0.416666666666667
"782","Hollywood Institute of Beauty Careers",0.787878787878788
"783","Cortiva Institute-Florida",0.563636363636364
"784","Indian River State College",0.610402355250245
"785","International Academy of Design and Technology-Tampa",0.7
"786","International Academy",0.898305084745763
"787","AI Miami International University of Art and Design",0.503048780487805
"788","ITT Technical Institute-Tampa",0.653846153846154
"789","Jacksonville University",0.290030211480363
"790","Jones College-Jacksonville",1
"791","Keiser University-Ft Lauderdale",0.64
"792","Heritage Institute-Ft Myers",0.891566265060241
"793","La Belle Beauty School",1
"794","Florida Gateway College",0.578947368421053
"795","Lake Technical Center",1
"796","Lake-Sumter State College",0.603305785123967
"797","Fort Myers Institute of Technology",0.833333333333333
"798","Lively Technical Center",0.85
"799","Lindsey Hopkins Technical Education Center",1
"800","Loraines Academy Inc",0.769230769230769
"801","Luther Rice University & Seminary",0.5
"802","State College of Florida-Manatee-Sarasota",0.971544715447154
"803","Manatee Technical Institute",0.676470588235294
"804","Manhattan Hairstyling Academy",0.916890080428954
"805","Traviss Career Center",1
"806","Trinity International University-Florida",NA
"807","Miami Lakes Educational Center",0.746666666666667
"808","Miami Dade College",0.761216350947159
"809","University of Miami",0.229368932038835
"810","Mid Florida Tech",0.796296296296296
"811","Beauty Schools of America-Miami",0.944954128440367
"812","Remington College-Tampa Campus",0.875
"813","Everest Institute-North Miami",0.878048780487805
"814","Academy of Healing Arts Massage & Facial Skin Care",1
"815","Lincoln College of Technology-West Palm Beach",0.66304347826087
"816","Paul Mitchell the School-Jacksonville",0.594594594594595
"817","North Florida Community College",0.707547169811321
"818","University of North Florida",0.325867861142217
"819","Northwood University-Florida",0.342857142857143
"820","Nova Southeastern University",0.38695652173913
"821","Northwest Florida State College",0.663414634146341
"822","Everest University-North Orlando",0.833333333333333
"823","Orlando Tech",0.96
"824","Palm Beach Atlantic University",0.275747508305648
"825","Palm Beach State College",0.646541617819461
"826","Pasco-Hernando Community College",0.602755453501722
"827","Pensacola State College",0.621134020618557
"828","Pinellas Technical Education Center-Clearwater",0.8
"829","Polk State College",0.698484848484848
"830","Radford M Locklin Technical Center",0.583333333333333
"831","Saint Vincent de Paul Regional Seminary",NA
"832","Ridge Career Center",1
"833","Ringling College of Art and Design",0.198979591836735
"834","Toni & Guy Hairdressing Academy-Jacksonville",1
"835","Robert Morgan Educational Center",0.574468085106383
"836","Rollins College",0.201646090534979
"837","First Coast Technical College",0.666666666666667
"838","Saint Leo University",0.375231053604436
"839","St Petersburg College",0.657121326299925
"840","Pinellas Technical Education Center-St Petersburg",0.923076923076923
"841","Santa Fe College",0.489705882352941
"842","Sarasota County Technical Institute",0.645161290322581
"843","Argosy University-Sarasota",NA
"844","Seminole State College of Florida",0.584221748400853
"845","Sheridan Technical Center",0.859375
"846","Saint John Vianney College Seminary",1
"847","Saint Johns River State College",0.965635738831615
"848","South Florida State College",0.748936170212766
"849","University of South Florida-Main Campus",0.368252516010979
"850","St Thomas University",0.639455782312925
"851","Stenotype Institute of Jacksonville Inc-Jacksonville",0.666666666666667
"852","Stetson University",0.280788177339901
"853","Southeastern University",0.294663573085847
"854","Benes International School of Beauty",0.509615384615385
"855","Suwannee-Hamilton Technical Center",0.953947368421053
"856","Tallahassee Community College",0.588280647648419
"857","Talmudic College of Florida",NA
"858","Everest University-Tampa",0.855263157894737
"859","Everest University-Largo",0.795918367346939
"860","The University of Tampa",0.171075837742504
"861","Taylor Technical Institute",0.818181818181818
"862","Tom P Haney Technical Center",0.823529411764706
"863","Trinity Baptist College",0.442307692307692
"864","Trinity College of Florida",0.521739130434783
"865","Fashion Focus Hair Academy",0.680851063829787
"866","Valencia College",0.762001524003048
"867","Warner University",0.536312849162011
"868","Washington-Holmes Technical Center",0.920415224913495
"869","Webber International University",0.384057971014493
"870","Rasmussen College-Florida",0.777777777777778
"871","The University of West Florida",0.377142857142857
"872","Westside Tech",0.588235294117647
"873","William T McFatter Technical Center",0.746031746031746
"874","Winter Park Tech",0.967741935483871
"875","Withlacoochee Technical Institute",0.888888888888889
"876","Abraham Baldwin Agricultural College",0.432915921288014
"877","Agnes Scott College",0.291666666666667
"878","Interactive College of Technology-Chamblee",0.663366336633663
"879","Interactive College of Technology-Morrow",0.625
"880","Albany Technical College",0.873626373626374
"881","Darton State College",0.616940581542351
"882","Albany State University",0.609544468546638
"883","Andrew College",0.475177304964539
"884","Armstrong Atlantic State University",0.370919881305638
"885","The Art Institute of Atlanta",0.628705148205928
"886","Georgia Career Institute",1
"887","Atlanta Technical College",0.908854166666667
"888","Point University",0.434210526315789
"889","Atlanta Metropolitan State College",0.795847750865052
"890","Atlanta's John Marshall Law School",NA
"891","Atlanta School of Massage",0.416666666666667
"892","Clark Atlanta University",0.562607204116638
