,UNITID,OPEID,opeid6,INSTNM,CITY,STABBR,INSTURL,NPCURL,HCM2,PREDDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6,poverty_rate,unemp_rate,CCSIZSET
1672,159966,200500,2005,Nicholls State University,Thibodaux,LA,www.nicholls.edu,www.nicholls.edu/apps/ir/net-price-calculator/,0,3,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,437.0,537.0,482.0,607.0,392.0,520.0,487.0,545.0,456.0,20.0,24.0,18.0,24.0,20.0,25.0,,,22.0,21.0,23.0,,1030.0,1030.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0009,0.0573,0.0864,0.0,0.0915,0.0,0.0582,0.0,0.0163,0.2121,0.0,0.0325,0.0009,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0222,0.0,0.0,0.0214,0.0,0.0,0.0,0.0,0.0274,0.1497,0.1728,0.0231,0.0,5682.0,0.6765,0.2054,0.0301,0.0128,0.0176,0.0007,0.0266,0.0162,0.0141,0.1716,1,9660.0,,7770.0,8329.0,11467.0,12957.0,12194.0,,,,,,0.3935,0.6812,,0.5321,,0.4958,0.1741,21888.5,243.0072214,0.754847645,0.403567551,,35000,0.585460603,15.11999989,3.940000057,12.0
1676,160038,202100,2021,Northwestern State University of Louisiana,Natchitoches,LA,www.nsula.edu/,www.collegeportraits.org/LA/NSUL/estimator/agree,0,3,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,430.0,518.0,443.0,550.0,,,474.0,497.0,,19.0,24.0,20.0,25.0,17.0,23.0,,,22.0,23.0,20.0,,1007.0,1007.0,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.0138,0.0,0.0481,0.0,0.0165,0.0,0.0378,0.0,0.0069,0.2029,0.0,0.044000000000000004,0.0041,0.0,0.0034,0.0172,0.0,0.0,0.0,0.0,0.0633,0.0543,0.0275,0.0014,0.0,0.0,0.0,0.0,0.0289,0.2971,0.1052,0.0165,0.0,7026.0,0.564,0.2919,0.0454,0.006,0.0115,0.0009,0.0312,0.0091,0.04,0.2898,1,8224.0,,6605.0,8140.0,9991.0,10845.0,11032.0,,,,,,0.4023,0.7182,,0.4464,,0.4878,0.298,23500,260.898175,0.663954944,0.361193666,,35000,0.536226094,16.52000046,4.420000076,14.0
1691,160612,202400,2024,Southeastern Louisiana University,Hammond,LA,www.selu.edu,www.collegeportraits.org/LA/Southeastern/estimator/agree,0,3,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,20.0,24.0,20.0,25.0,18.0,24.0,,,22.0,23.0,21.0,,1030.0,1030.0,0.0005,0.0,0.0,0.0,0.0245,0.0,0.0187,0.0,0.1487,0.0,0.0403,0.0029,0.0255,0.0,0.0196,0.1487,0.0,0.0383,0.0034,0.0,0.0,0.0054,0.0,0.0,0.0054,0.0,0.0461,0.0363,0.0187,0.0221,0.0,0.0,0.0,0.0,0.0358,0.1119,0.2258,0.0211,0.0,11704.0,0.6875,0.1646,0.0573,0.0069,0.0029,0.0012,0.0555,0.0161,0.008,0.1472,1,9493.0,,7318.0,8521.0,11195.0,12469.0,12761.0,,,,,,0.3334,0.6328,,0.4231,,0.3998,0.1372,21465,238.3055033,0.751488095,0.350393486,,35400,0.573655248,12.90999985,3.720000029,14.0
1712,161217,676000,6760,University of Maine at Augusta,Augusta,ME,www.uma.edu/,www.uma.edu/netpricecalculator.html,0,3,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0102,0.0,0.0,0.0,0.0218,0.0,0.0,0.0,0.0,0.0,0.0116,0.0,0.0058,0.2134,0.0522,0.0145,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0479,0.0102,0.0029,0.0,0.0,0.0,0.0,0.016,0.4673,0.1234,0.0,0.0,4306.0,0.8579,0.0139,0.0121,0.0042,0.019,0.0014,0.019,0.0037,0.0687,0.6013,1,10256.0,,9046.0,10103.0,12780.0,13885.0,13927.0,,,,,,0.5671,0.5294,,0.4242,,0.6228,0.6568,21335.5,236.8677878,0.572175312,0.127994093,,26400,0.444372565,8.850000381,3.200000048,13.0
1716,161253,205300,2053,University of Maine,Orono,ME,www.umaine.edu/,www.umaine.edu/netpricecalculator/,0,3,1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,480.0,590.0,490.0,610.0,460.0,580.0,535.0,550.0,520.0,21.0,26.0,,,,,,,24.0,,,,1085.0,1085.0,0.0453,0.0302,0.0,0.0013,0.0327,0.0139,0.0076,0.0,0.1278,0.1228,0.0649,0.0082,0.0315,0.0,0.0246,0.0094,0.0,0.0516,0.0057,0.0,0.0176,0.0082,0.0057,0.0,0.0113,0.0,0.0743,0.0,0.0195,0.0693,0.0,0.0,0.0,0.0,0.0208,0.0781,0.0976,0.0202,0.0,8619.0,0.8119,0.0201,0.0222,0.0138,0.013000000000000001,0.0002,0.0262,0.0253,0.0673,0.0864,1,16831.0,,12921.0,14549.0,16813.0,19173.0,21066.0,,,,,,0.3718,0.8066,,0.5217,,0.6405,0.0991,27000,299.75535,0.888504524,0.574103919,,38700,0.643105447,7.789999962,3.140000105,17.0
1717,161299,204400,2044,Maine Maritime Academy,Castine,ME,www.mainemaritime.edu,npc.collegeboard.org/student/app/mainemaritime,0,3,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,440.0,550.0,480.0,580.0,430.0,530.0,495.0,530.0,480.0,20.0,24.0,20.0,25.0,21.0,26.0,,,22.0,23.0,24.0,,1026.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4469,0.1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2737,0.0,0.0,0.1117,0.0,0.0,994.0,0.9517,0.0091,0.006999999999999999,0.008,0.002,0.001,0.0,0.0,0.0211,0.0151,1,19687.0,,16638.0,16918.0,20017.0,20023.0,22278.0,,,,,,0.28800000000000003,0.7537,,,,0.7978,0.0765,27000,299.75535,0.925837321,0.75869591,,74700,0.833855808,7.420000076,3.099999905,15.0
1761,162928,207700,2077,Johns Hopkins University,Baltimore,MD,www.jhu.edu,npc.collegeboard.org/student/app/jhu,0,3,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,650.0,740.0,670.0,770.0,660.0,750.0,695.0,720.0,705.0,30.0,34.0,30.0,34.0,29.0,35.0,8.0,10.0,32.0,32.0,32.0,9.0,1418.0,1418.0,0.0,0.0047,0.0,0.0053,0.0,0.0047,0.0183,0.0,0.0012,0.1845,0.0,0.0095,0.0,0.0,0.0302,0.0006,0.0,0.1549,0.0254,0.0,0.039,0.0,0.0053,0.0,0.0266,0.0,0.0343,0.0,0.0118,0.1467,0.0,0.0,0.0,0.0,0.0514,0.2022,0.0272,0.016,0.0,5932.0,0.4872,0.0556,0.1015,0.1861,0.0012,0.0007,0.0406,0.1043,0.0228,0.0158,1,,26596.0,,,,,,11547.0,8574.0,14927.0,25131.0,41745.0,0.1307,0.9704,,,,0.3918,0.0775,18500,205.387925,0.939569536,0.923162246,,69200,0.851756632,6.179999828,3.039999962,13.0
1767,163259,210400,2104,University of Maryland-Baltimore,Baltimore,MD,www.umaryland.edu,,0,3,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,738.0,0.5447,0.1436,0.0556,0.1504,0.0014,0.0014,0.0366,0.0352,0.0312,0.2561,1,,,,,,,,,,,,,0.2005,,,,,0.5014,0.5710000000000001,14500,160.979725,0.955958549,,,80400,0.944099367,7.289999962,3.180000067,14.0
1769,163286,210300,2103,University of Maryland-College Park,College Park,MD,www.umd.edu,npc.collegeboard.org/student/app/umd,0,3,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,580.0,690.0,620.0,730.0,,,635.0,675.0,,,,,,,,,,,,,,1310.0,1310.0,0.0283,0.0067,0.0089,0.0155,0.0592,0.0,0.0383,0.0,0.0487,0.1145,0.0,0.0254,0.0228,0.0,0.0357,0.0001,0.0,0.0945,0.0165,0.0,0.0018,0.035,0.0067,0.0,0.0189,0.0,0.0453,0.0,0.0,0.1722,0.0,0.0,0.0,0.0,0.0309,0.0121,0.1352,0.0268,0.0,26045.0,0.5368,0.1249,0.0887,0.1557,0.0012,0.0008,0.0362,0.0304,0.0253,0.0632,1,16299.0,,7901.0,11394.0,15134.0,19364.0,21252.0,,,,,,0.1907,0.9468,,0.8,,0.3581,0.0734,19500,216.489975,0.915186722,0.830755683,,59100,0.796203375,4.429999828,2.730000019,12.0
1771,163338,210600,2106,University of Maryland Eastern Shore,Princess Anne,MD,www.umes.edu,www.umes.edu/NetPriceCalculator/npcalc.htm,0,3,1,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,400.0,480.0,390.0,480.0,380.0,460.0,440.0,435.0,420.0,16.0,19.0,14.0,18.0,16.0,18.0,6.0,7.0,18.0,16.0,17.0,7.0,871.0,871.0,0.0175,0.0,0.0,0.0,0.0,0.0,0.0156,0.0,0.0272,0.0175,0.035,0.0,0.0778,0.0,0.07,0.0,0.0,0.0914,0.0,0.0,0.0136,0.0564,0.0,0.0,0.0117,0.0,0.0,0.1479,0.0,0.0817,0.0,0.0,0.0,0.0117,0.0233,0.0895,0.2062,0.0058,0.0,3421.0,0.1058,0.7357,0.0205,0.0105,0.0009,0.0006,0.0783,0.0348,0.0129,0.0731,1,14511.0,,10682.0,13746.0,17238.0,19462.0,19744.0,,,,,,0.5506,0.6779999999999999,,0.5,,0.6948,0.1221,27500,305.306375,0.459368704,0.319531603,,37800,0.49579832,9.479999542,4.260000229,14.0
1775,163453,208300,2083,Morgan State University,Baltimore,MD,www.morgan.edu,www.morgan.edu/Financial_Aid/Net_Price_Calculator.html,0,3,1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,410.0,490.0,410.0,490.0,390.0,480.0,450.0,450.0,435.0,16.0,19.0,14.0,19.0,16.0,20.0,,,18.0,17.0,18.0,,893.0,893.0,0.0,0.0,0.0318,0.0,0.1148,0.002,0.0195,0.0,0.0461,0.1045,0.0,0.0,0.0594,0.0,0.0154,0.0,0.0,0.0584,0.0031,0.0,0.0,0.0,0.0041,0.0,0.0092,0.0,0.0461,0.0,0.0277,0.083,0.0,0.0,0.0,0.0,0.0297,0.0963,0.2295,0.0195,0.0,6197.0,0.0203,0.8451,0.0292,0.0139,0.0032,0.0011,0.0342,0.0424,0.0105,0.1149,1,14502.0,,11741.0,13758.0,16050.0,18091.0,17739.0,,,,,,0.6152,0.7207,,0.55,,0.8105,0.2039,31000,344.16355,0.377313228,0.310851319,,39700,0.564781666,10.52000046,4.489999771,14.0
1794,164216,210800,2108,Washington College,Chestertown,MD,www.washcoll.edu,washcoll.studentaidcalculator.com/survey.aspx,0,3,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,520.0,640.0,520.0,640.0,510.0,610.0,580.0,580.0,560.0,24.0,29.0,,,,,,,27.0,,,,1168.0,1168.0,0.0,0.0675,0.0,0.0,0.0,0.0,0.0193,0.0,0.0,0.0,0.0,0.0096,0.0,0.0,0.0772,0.0386,0.0,0.0997,0.0322,0.0,0.0,0.0,0.0064,0.0,0.0418,0.0,0.0997,0.0,0.0,0.2605,0.0,0.0,0.0,0.0,0.0322,0.0,0.16399999999999998,0.0514,0.0,1424.0,0.7872,0.033,0.0365,0.0126,0.0014,0.0,0.0232,0.0639,0.0421,0.0091,1,,30255.0,,,,,,17805.0,18594.0,25068.0,28784.0,35721.0,0.1488,0.8086,,,,0.6872,0.0182,27000,299.75535,0.918918919,0.685533962,,48300,0.755813956,4.190000057,2.539999962,14.0
1798,164438,3965300,39653,New England College of Business and Finance,Boston,MA,www.necb.edu/,necb.edu/bachelors-degree-business-administration-online-tuition-and-fees.asp,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,918.0,0.4041,0.0969,0.1035,0.0196,0.0011,0.0033,0.0207,0.0,0.3508,0.7952,1,,11406.0,,,,,,,11287.0,11525.0,,,0.2008,1.0,,1.0,,0.3215,0.8543,20704,229.8568432,0.653846154,PrivacySuppressed,,,,,,16.0
1805,164580,212100,2121,Babson College,Wellesley,MA,www.babson.edu,www.babson.edu,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,550.0,640.0,610.0,710.0,570.0,670.0,595.0,660.0,620.0,26.0,30.0,25.0,30.0,26.0,31.0,,,28.0,28.0,29.0,,1258.0,1258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2106.0,0.3898,0.0423,0.0997,0.1168,0.0019,0.0,0.0223,0.2635,0.0636,0.0,1,,28057.0,,,,,,19718.0,16899.0,23077.0,27439.0,42299.0,0.1613,0.9489,,,,0.3737,0.009000000000000001,27000,299.75535,0.98206278,0.90403683,,85500,0.894348919,6.510000229,2.930000067,12.0
1811,164720,212300,2123,Becker College,Worcester,MA,www.becker.edu,npc.collegeboard.org/student/app/becker,0,3,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,450.0,550.0,440.0,570.0,423.0,530.0,500.0,505.0,477.0,19.0,24.0,18.0,23.0,17.0,24.0,6.0,8.0,22.0,21.0,21.0,7.0,1006.0,1006.0,0.048,0.0,0.0,0.0,0.0,0.0811,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.015,0.0,0.003,0.0,0.0,0.0,0.0751,0.0,0.0,0.0,0.0,0.1171,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.3363,0.1832,0.0,0.0,1871.0,0.667,0.0775,0.0951,0.0139,0.0021,0.0011,0.031,0.0064,0.1058,0.2255,1,,28697.0,,,,,,23967.0,27863.0,28660.0,30136.0,32291.0,0.3888,0.6407,,,,0.8154,0.2645,27166,301.5982903,0.73100983,0.314315209,,35800,0.670547128,7.159999847,2.940000057,12.0
1845,165866,218500,2185,Framingham State University,Framingham,MA,www.framingham.edu/index.html,npc.collegeboard.org/student/app/framingham,0,3,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,470.0,560.0,480.0,570.0,470.0,560.0,515.0,525.0,515.0,19.0,25.0,,,,,,,22.0,,,,1040.0,1040.0,0.0041,0.0109,0.0,0.0,0.0,0.0776,0.0286,0.0,0.0599,0.0,0.0,0.0122,0.1442,0.0,0.0544,0.0653,0.0,0.019,0.015,0.0,0.0,0.0,0.0,0.0,0.0136,0.0,0.0966,0.0,0.0,0.1361,0.0,0.0,0.0,0.0,0.0381,0.0245,0.1483,0.0517,0.0,4255.0,0.7673,0.0764,0.0921,0.0214,0.0016,0.0007,0.0298,0.0021,0.0085,0.0994,1,17552.0,,12054.0,13097.0,16570.0,19755.0,20383.0,,,,,,0.2829,0.7308,,0.8,,0.6681,0.1688,23853,264.8171987,0.882519462,0.510747661,,43200,0.678710938,4.510000229,2.559999943,16.0
1873,166656,216500,2165,MCPHS University,Boston,MA,www.mcphs.edu,www.mcphs.edu/admission-and-aid/student-financial-services/calculate-your-cost,0,3,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,480.0,570.0,510.0,630.0,480.0,590.0,525.0,570.0,535.0,21.0,26.0,20.0,26.0,23.0,27.0,7.0,8.0,24.0,23.0,25.0,8.0,1094.0,1094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9819,0.0,0.0,0.0,3808.0,0.3858,0.0467,0.0247,0.2602,0.0018,0.0003,0.0081,0.1087,0.1636,0.0334,1,,34345.0,,,,,,28944.0,31247.0,34830.0,36747.0,37052.0,0.3009,0.889,,,,0.7829999999999999,0.1101,25000,277.55125,0.97029703,0.72873138,,116400,0.926916242,6.940000057,3.039999962,13.0
1889,166984,466700,4667,School of the Museum of Fine Arts-Boston,Boston,MA,www.smfa.edu,www.smfa.edu/npc,0,3,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,340.0,0.5265,0.0235,0.1235,0.0382,0.0029,0.0,0.05,0.0971,0.1382,0.0588,1,,39079.0,,,,,,35501.0,34162.0,38353.0,41394.0,41532.0,0.2731,0.7195,,,,0.5808,0.1198,25125,278.9390063,0.813229572,0.557382787,,31600,0.424778759,6.239999771,3.059999943,15.0
1897,167251,748400,7484,Newbury College,Brookline,MA,www.newbury.edu,www.newbury.edu,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,380.0,480.0,380.0,460.0,380.0,460.0,430.0,420.0,420.0,,,,,,,,,,,,,850.0,850.0,0.0,0.0,0.0,0.0,0.0507,0.0,0.0217,0.1304,0.0,0.0,0.0,0.0,0.0,0.0217,0.0,0.0145,0.0,0.0,0.0,0.0,0.0,0.0652,0.0,0.0,0.0,0.0,0.0652,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.1594,0.0362,0.3913,0.0,0.0,961.0,0.4183,0.3351,0.1519,0.0583,0.0,0.0,0.0,0.0364,0.0,0.1145,1,,24111.0,,,,,,21638.0,22732.0,25025.0,26487.0,28561.0,0.5043,0.5597,,0.0,,0.773,0.1029,27000,299.75535,0.744107744,0.373232394,,38300,0.647058845,8.359999657,3.309999943,14.0
1902,167321,748600,7486,The New England Institute of Art,Brookline,MA,www.artinstitutes.edu/boston,tcc.noellevitz.com/edmc/Freshman-Students?iframe=true&width=600&height=1000,0,3,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0226,0.3258,0.1452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4516,0.0,0.0548,0.0,0.0,779.0,0.2311,0.0449,0.1656,0.0218,0.0026,0.0,0.0154,0.0039,0.5148,0.086,1,,29238.0,,,,,,26848.0,27818.0,30743.0,32592.0,33098.0,0.4933,0.5109,,0.3571,,0.8175,0.2054,29444,326.8887602,0.643571429,0.351038963,,34900,0.543005168,7.460000038,3.109999895,14.0
1917,167835,220900,2209,Smith College,Northampton,MA,www.smith.edu,npc.collegeboard.org/student/app/smith,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0258,0.0115,0.0831,0.0,0.0,0.0072,0.0,0.0272,0.0544,0.0,0.0731,0.0,0.0,0.0616,0.0,0.0,0.1003,0.0172,0.0,0.0029,0.0,0.0315,0.0,0.0301,0.0,0.1117,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0974,0.0,0.0,0.0301,0.0,2606.0,0.4589,0.048,0.0952,0.1251,0.0019,0.0004,0.048,0.1316,0.0909,0.0081,1,,24603.0,,,,,,8438.0,11641.0,17617.0,25241.0,38256.0,0.2264,0.937,,,,0.5428,0.038,19500,216.489975,0.92709599,0.857046275,,42700,0.658075631,7.099999905,3.319999933,13.0
1935,168342,222900,2229,Williams College,Williamstown,MA,www.williams.edu,npc.collegeboard.org/student/app/williams,0,3,2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,670.0,780.0,660.0,780.0,680.0,780.0,725.0,720.0,730.0,30.0,34.0,,,,,,,32.0,,,,1439.0,1439.0,0.0,0.0209,0.0,0.038,0.0,0.0,0.0209,0.0,0.0,0.0,0.0,0.0627,0.0,0.0,0.0989,0.0,0.0,0.0989,0.0665,0.0,0.0019,0.0,0.0285,0.0,0.0837,0.0,0.057,0.0,0.0,0.2243,0.0,0.0,0.0,0.0,0.0875,0.0,0.0,0.1103,0.0,2051.0,0.5651,0.0775,0.1214,0.1053,0.0029,0.0,0.0609,0.0668,0.0,0.0,1,,20935.0,,,,,,7478.0,9334.0,13565.0,23657.0,37247.0,0.1903,0.9799,,,,0.2478,0.0052,12005,133.2801103,0.962025316,0.958969776,,58100,0.659388661,7.630000114,3.460000038,12.0
1936,168421,223300,2233,Worcester Polytechnic Institute,Worcester,MA,www.wpi.edu,www.wpi.edu/Admin/FA/First/NetPriceCalculator.html,0,3,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0679,0.0,0.0,0.6606,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0871,0.0396,0.0,0.0362,0.0,0.0,0.0,0.0328,0.0,0.0068,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,4012.0,0.6451,0.0254,0.0723,0.0491,0.002,0.0,0.0302,0.1264,0.0496,0.0297,1,,35483.0,,,,,,26228.0,28654.0,31764.0,35082.0,39560.0,0.1508,0.9589,,0.3333,,0.5956,0.013999999999999999,27000,299.75535,0.957102002,0.823647345,,77600,0.872368395,5.429999828,2.769999981,15.0
1984,169910,226000,2260,Ferris State University,Big Rapids,MI,www.ferris.edu/,www.ferris.edu/admissions/financialaid/CostOfAttendance.htm,0,3,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,19.0,24.0,18.0,24.0,18.0,25.0,,,22.0,21.0,22.0,,1010.0,1010.0,0.0,0.0,0.0,0.0,0.0116,0.0239,0.0134,0.0036,0.0283,0.0051,0.1482,0.0,0.0113,0.003,0.0086,0.0206,0.0,0.0233,0.0042,0.0,0.0212,0.0051,0.0,0.0,0.0018,0.0012,0.0104,0.1271,0.0155,0.0015,0.0,0.0418,0.0128,0.0,0.0778,0.195,0.18100000000000002,0.0027,0.0,12646.0,0.7919,0.0744,0.0342,0.0141,0.0062,0.0005,0.0272,0.0214,0.0301,0.2749,1,14010.0,,9469.0,12505.0,15769.0,17716.0,18686.0,,,,,,0.4123,0.7665,,0.4359,,0.6678,0.2387,25522,283.3465201,0.802724521,0.437879135,,40300,0.670294344,6.820000172,3.829999924,13.0
2016,171100,229000,2290,Michigan State University,East Lansing,MI,www.msu.edu,finaid.msu.edu/calc.asp,0,3,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,420.0,580.0,550.0,690.0,460.0,580.0,500.0,620.0,520.0,23.0,28.0,23.0,29.0,23.0,28.0,8.0,9.0,26.0,26.0,26.0,9.0,1158.0,1158.0,0.0442,0.0113,0.0051,0.0007,0.1048,0.0072,0.0101,0.0,0.0386,0.0569,0.0264,0.0149,0.0143,0.0087,0.0258,0.0041,0.0,0.1086,0.0085,0.0,0.0204,0.0301,0.0024,0.0,0.0156,0.0,0.0484,0.0243,0.0103,0.1004,0.001,0.0,0.0,0.0,0.0235,0.0545,0.1697,0.009000000000000001,0.0,37622.0,0.6967,0.0674,0.036000000000000004,0.0423,0.0022,0.0006,0.024,0.1202,0.0107,0.081,1,16507.0,,6293.0,13088.0,18402.0,21666.0,22643.0,,,,,,0.2387,0.9051,,0.625,,0.4845,0.0358,25714,285.4781137,0.881690422,0.782394627,,49800,0.739956856,6.099999905,3.180000067,16.0
2076,173258,234000,2340,Carleton College,Northfield,MN,www.carleton.edu,apps.carleton.edu/admissions/afford/estimator/,0,3,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,660.0,750.0,680.0,770.0,660.0,750.0,705.0,725.0,705.0,29.0,33.0,,,,,,,31.0,,,,1406.0,1406.0,0.0,0.0544,0.0,0.0302,0.0,0.0,0.0645,0.0,0.0,0.0,0.0,0.0363,0.0,0.0,0.0565,0.0,0.0,0.121,0.0645,0.0,0.0101,0.0,0.0262,0.0,0.125,0.0,0.0544,0.0,0.0,0.2056,0.0,0.0,0.0,0.0,0.1149,0.0,0.0,0.0363,0.0,2023.0,0.6584,0.0351,0.0648,0.08800000000000001,0.001,0.0015,0.0445,0.085,0.0217,0.0,1,,28734.0,,,,,,10300.0,10155.0,19049.0,22134.0,39790.0,0.1231,0.9602,,,,0.4749,0.0029,17500,194.285875,0.964912281,0.929907799,,46100,0.67181468,6.730000019,3.230000019,14.0
